State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit,Standard_Crop,Parsed_Date
Maharashtra,Pune,Vegetables,Tomato,31-10-2021,354.0,Metric Tonnes,2159.89,Rs./Quintal,Tomato,2021-10-31
Maharashtra,Pune,Vegetables,Tomato,01-11-2021,2319.0,Metric Tonnes,1090.25,Rs./Quintal,Tomato,2021-11-01
Maharashtra,Pune,Vegetables,Tomato,02-11-2021,205.0,Metric Tonnes,2400.49,Rs./Quintal,Tomato,2021-11-02
Maharashtra,Pune,Vegetables,Tomato,03-11-2021,135.0,Metric Tonnes,2822.22,Rs./Quintal,Tomato,2021-11-03
Maharashtra,Pune,Vegetables,Tomato,04-11-2021,199.0,Metric Tonnes,2426.63,Rs./Quintal,Tomato,2021-11-04
Maharashtra,Pune,Vegetables,Tomato,05-11-2021,358.0,Metric Tonnes,2129.89,Rs./Quintal,Tomato,2021-11-05
Maharashtra,Pune,Vegetables,Tomato,06-11-2021,37.0,Metric Tonnes,2982.43,Rs./Quintal,Tomato,2021-11-06
Maharashtra,Pune,Vegetables,Tomato,07-11-2021,283.0,Metric Tonnes,2728.45,Rs./Quintal,Tomato,2021-11-07
Maharashtra,Pune,Vegetables,Tomato,08-11-2021,187.0,Metric Tonnes,2432.62,Rs./Quintal,Tomato,2021-11-08
Maharashtra,Pune,Vegetables,Tomato,09-11-2021,309.0,Metric Tonnes,2503.4,Rs./Quintal,Tomato,2021-11-09
Maharashtra,Pune,Vegetables,Tomato,10-11-2021,199.0,Metric Tonnes,2466.58,Rs./Quintal,Tomato,2021-11-10
Maharashtra,Pune,Vegetables,Tomato,11-11-2021,242.0,Metric Tonnes,2512.4,Rs./Quintal,Tomato,2021-11-11
Maharashtra,Pune,Vegetables,Tomato,12-11-2021,233.0,Metric Tonnes,2533.69,Rs./Quintal,Tomato,2021-11-12
Maharashtra,Pune,Vegetables,Tomato,13-11-2021,95.0,Metric Tonnes,2899.47,Rs./Quintal,Tomato,2021-11-13
Maharashtra,Pune,Vegetables,Tomato,14-11-2021,310.0,Metric Tonnes,2645.65,Rs./Quintal,Tomato,2021-11-14
Maharashtra,Pune,Vegetables,Tomato,15-11-2021,176.0,Metric Tonnes,2649.72,Rs./Quintal,Tomato,2021-11-15
Maharashtra,Pune,Vegetables,Tomato,16-11-2021,252.0,Metric Tonnes,2717.26,Rs./Quintal,Tomato,2021-11-16
Maharashtra,Pune,Vegetables,Tomato,17-11-2021,172.0,Metric Tonnes,3090.7,Rs./Quintal,Tomato,2021-11-17
Maharashtra,Pune,Vegetables,Tomato,18-11-2021,254.0,Metric Tonnes,2862.2,Rs./Quintal,Tomato,2021-11-18
Maharashtra,Pune,Vegetables,Tomato,19-11-2021,258.0,Metric Tonnes,2652.13,Rs./Quintal,Tomato,2021-11-19
Maharashtra,Pune,Vegetables,Tomato,20-11-2021,88.0,Metric Tonnes,3553.69,Rs./Quintal,Tomato,2021-11-20
Maharashtra,Pune,Vegetables,Tomato,21-11-2021,301.0,Metric Tonnes,2817.44,Rs./Quintal,Tomato,2021-11-21
Maharashtra,Pune,Vegetables,Tomato,22-11-2021,131.0,Metric Tonnes,2884.73,Rs./Quintal,Tomato,2021-11-22
Maharashtra,Pune,Vegetables,Tomato,23-11-2021,203.0,Metric Tonnes,3435.22,Rs./Quintal,Tomato,2021-11-23
Maharashtra,Pune,Vegetables,Tomato,24-11-2021,165.0,Metric Tonnes,3392.73,Rs./Quintal,Tomato,2021-11-24
Maharashtra,Pune,Vegetables,Tomato,25-11-2021,283.0,Metric Tonnes,3042.23,Rs./Quintal,Tomato,2021-11-25
Maharashtra,Pune,Vegetables,Tomato,26-11-2021,258.0,Metric Tonnes,2663.95,Rs./Quintal,Tomato,2021-11-26
Maharashtra,Pune,Vegetables,Tomato,27-11-2021,79.0,Metric Tonnes,2851.9,Rs./Quintal,Tomato,2021-11-27
Maharashtra,Pune,Vegetables,Tomato,28-11-2021,235.0,Metric Tonnes,2786.81,Rs./Quintal,Tomato,2021-11-28
Maharashtra,Pune,Vegetables,Tomato,29-11-2021,191.0,Metric Tonnes,2486.13,Rs./Quintal,Tomato,2021-11-29
Maharashtra,Pune,Vegetables,Tomato,30-11-2021,176.0,Metric Tonnes,2576.7,Rs./Quintal,Tomato,2021-11-30
Maharashtra,Pune,Vegetables,Tomato,01-12-2021,154.0,Metric Tonnes,2471.1,Rs./Quintal,Tomato,2021-12-01
Maharashtra,Pune,Vegetables,Tomato,02-12-2021,150.0,Metric Tonnes,2702.5,Rs./Quintal,Tomato,2021-12-02
Maharashtra,Pune,Vegetables,Tomato,03-12-2021,124.0,Metric Tonnes,3106.85,Rs./Quintal,Tomato,2021-12-03
Maharashtra,Pune,Vegetables,Tomato,04-12-2021,91.0,Metric Tonnes,3170.33,Rs./Quintal,Tomato,2021-12-04
Maharashtra,Pune,Vegetables,Tomato,05-12-2021,292.0,Metric Tonnes,3299.83,Rs./Quintal,Tomato,2021-12-05
Maharashtra,Pune,Vegetables,Tomato,06-12-2021,187.0,Metric Tonnes,3100.0,Rs./Quintal,Tomato,2021-12-06
Maharashtra,Pune,Vegetables,Tomato,07-12-2021,235.0,Metric Tonnes,3380.21,Rs./Quintal,Tomato,2021-12-07
Maharashtra,Pune,Vegetables,Tomato,08-12-2021,166.0,Metric Tonnes,3536.75,Rs./Quintal,Tomato,2021-12-08
Maharashtra,Pune,Vegetables,Tomato,09-12-2021,296.0,Metric Tonnes,3181.93,Rs./Quintal,Tomato,2021-12-09
Maharashtra,Pune,Vegetables,Tomato,10-12-2021,302.0,Metric Tonnes,2705.79,Rs./Quintal,Tomato,2021-12-10
Maharashtra,Pune,Vegetables,Tomato,11-12-2021,89.0,Metric Tonnes,2573.03,Rs./Quintal,Tomato,2021-12-11
Maharashtra,Pune,Vegetables,Tomato,12-12-2021,333.0,Metric Tonnes,2429.43,Rs./Quintal,Tomato,2021-12-12
Maharashtra,Pune,Vegetables,Tomato,13-12-2021,226.0,Metric Tonnes,2528.32,Rs./Quintal,Tomato,2021-12-13
Maharashtra,Pune,Vegetables,Tomato,14-12-2021,340.0,Metric Tonnes,2391.91,Rs./Quintal,Tomato,2021-12-14
Maharashtra,Pune,Vegetables,Tomato,15-12-2021,201.0,Metric Tonnes,2018.66,Rs./Quintal,Tomato,2021-12-15
Maharashtra,Pune,Vegetables,Tomato,16-12-2021,304.0,Metric Tonnes,2059.87,Rs./Quintal,Tomato,2021-12-16
Maharashtra,Pune,Vegetables,Tomato,17-12-2021,264.0,Metric Tonnes,2012.69,Rs./Quintal,Tomato,2021-12-17
Maharashtra,Pune,Vegetables,Tomato,18-12-2021,99.0,Metric Tonnes,1715.66,Rs./Quintal,Tomato,2021-12-18
Maharashtra,Pune,Vegetables,Tomato,19-12-2021,339.0,Metric Tonnes,2220.5,Rs./Quintal,Tomato,2021-12-19
Maharashtra,Pune,Vegetables,Tomato,20-12-2021,208.0,Metric Tonnes,2016.11,Rs./Quintal,Tomato,2021-12-20
Maharashtra,Pune,Vegetables,Tomato,21-12-2021,276.0,Metric Tonnes,1830.8,Rs./Quintal,Tomato,2021-12-21
Maharashtra,Pune,Vegetables,Tomato,22-12-2021,174.0,Metric Tonnes,1932.18,Rs./Quintal,Tomato,2021-12-22
Maharashtra,Pune,Vegetables,Tomato,23-12-2021,234.0,Metric Tonnes,2077.35,Rs./Quintal,Tomato,2021-12-23
Maharashtra,Pune,Vegetables,Tomato,24-12-2021,234.0,Metric Tonnes,2388.68,Rs./Quintal,Tomato,2021-12-24
Maharashtra,Pune,Vegetables,Tomato,25-12-2021,78.0,Metric Tonnes,2689.74,Rs./Quintal,Tomato,2021-12-25
Maharashtra,Pune,Vegetables,Tomato,26-12-2021,272.0,Metric Tonnes,2277.76,Rs./Quintal,Tomato,2021-12-26
Maharashtra,Pune,Vegetables,Tomato,27-12-2021,203.0,Metric Tonnes,2127.09,Rs./Quintal,Tomato,2021-12-27
Maharashtra,Pune,Vegetables,Tomato,28-12-2021,228.0,Metric Tonnes,2389.04,Rs./Quintal,Tomato,2021-12-28
Maharashtra,Pune,Vegetables,Tomato,29-12-2021,202.0,Metric Tonnes,2227.48,Rs./Quintal,Tomato,2021-12-29
Maharashtra,Pune,Vegetables,Tomato,30-12-2021,338.0,Metric Tonnes,2057.84,Rs./Quintal,Tomato,2021-12-30
Maharashtra,Pune,Vegetables,Tomato,31-12-2021,336.0,Metric Tonnes,2042.26,Rs./Quintal,Tomato,2021-12-31
Maharashtra,Pune,Vegetables,Tomato,01-01-2022,90.0,Metric Tonnes,1687.78,Rs./Quintal,Tomato,2022-01-01
Maharashtra,Pune,Vegetables,Tomato,02-01-2022,349.0,Metric Tonnes,2038.68,Rs./Quintal,Tomato,2022-01-02
Maharashtra,Pune,Vegetables,Tomato,03-01-2022,263.0,Metric Tonnes,1938.02,Rs./Quintal,Tomato,2022-01-03
Maharashtra,Pune,Vegetables,Tomato,04-01-2022,277.0,Metric Tonnes,1816.61,Rs./Quintal,Tomato,2022-01-04
Maharashtra,Pune,Vegetables,Tomato,05-01-2022,203.0,Metric Tonnes,1802.46,Rs./Quintal,Tomato,2022-01-05
Maharashtra,Pune,Vegetables,Tomato,06-01-2022,61.0,Metric Tonnes,2118.03,Rs./Quintal,Tomato,2022-01-06
Maharashtra,Pune,Vegetables,Tomato,07-01-2022,333.0,Metric Tonnes,1386.34,Rs./Quintal,Tomato,2022-01-07
Maharashtra,Pune,Vegetables,Tomato,08-01-2022,134.0,Metric Tonnes,1383.96,Rs./Quintal,Tomato,2022-01-08
Maharashtra,Pune,Vegetables,Tomato,09-01-2022,334.0,Metric Tonnes,1604.79,Rs./Quintal,Tomato,2022-01-09
Maharashtra,Pune,Vegetables,Tomato,10-01-2022,268.0,Metric Tonnes,1435.63,Rs./Quintal,Tomato,2022-01-10
Maharashtra,Pune,Vegetables,Tomato,11-01-2022,268.0,Metric Tonnes,1430.22,Rs./Quintal,Tomato,2022-01-11
Maharashtra,Pune,Vegetables,Tomato,12-01-2022,248.0,Metric Tonnes,1399.19,Rs./Quintal,Tomato,2022-01-12
Maharashtra,Pune,Vegetables,Tomato,13-01-2022,58.0,Metric Tonnes,1151.72,Rs./Quintal,Tomato,2022-01-13
Maharashtra,Pune,Vegetables,Tomato,14-01-2022,197.0,Metric Tonnes,1526.65,Rs./Quintal,Tomato,2022-01-14
Maharashtra,Pune,Vegetables,Tomato,15-01-2022,99.0,Metric Tonnes,1457.58,Rs./Quintal,Tomato,2022-01-15
Maharashtra,Pune,Vegetables,Tomato,16-01-2022,449.0,Metric Tonnes,1400.0,Rs./Quintal,Tomato,2022-01-16
Maharashtra,Pune,Vegetables,Tomato,17-01-2022,324.0,Metric Tonnes,1201.7,Rs./Quintal,Tomato,2022-01-17
Maharashtra,Pune,Vegetables,Tomato,18-01-2022,247.0,Metric Tonnes,1254.86,Rs./Quintal,Tomato,2022-01-18
Maharashtra,Pune,Vegetables,Tomato,19-01-2022,223.0,Metric Tonnes,1044.62,Rs./Quintal,Tomato,2022-01-19
Maharashtra,Pune,Vegetables,Tomato,20-01-2022,274.0,Metric Tonnes,1141.24,Rs./Quintal,Tomato,2022-01-20
Maharashtra,Pune,Vegetables,Tomato,21-01-2022,220.0,Metric Tonnes,1332.27,Rs./Quintal,Tomato,2022-01-21
Maharashtra,Pune,Vegetables,Tomato,22-01-2022,93.0,Metric Tonnes,1681.18,Rs./Quintal,Tomato,2022-01-22
Maharashtra,Pune,Vegetables,Tomato,23-01-2022,363.0,Metric Tonnes,1523.0,Rs./Quintal,Tomato,2022-01-23
Maharashtra,Pune,Vegetables,Tomato,24-01-2022,282.0,Metric Tonnes,1465.96,Rs./Quintal,Tomato,2022-01-24
Maharashtra,Pune,Vegetables,Tomato,25-01-2022,335.0,Metric Tonnes,1566.57,Rs./Quintal,Tomato,2022-01-25
Maharashtra,Pune,Vegetables,Tomato,26-01-2022,26.0,Metric Tonnes,1500.0,Rs./Quintal,Tomato,2022-01-26
Maharashtra,Pune,Vegetables,Tomato,27-01-2022,447.0,Metric Tonnes,1248.21,Rs./Quintal,Tomato,2022-01-27
Maharashtra,Pune,Vegetables,Tomato,28-01-2022,334.0,Metric Tonnes,1377.69,Rs./Quintal,Tomato,2022-01-28
Maharashtra,Pune,Vegetables,Tomato,29-01-2022,100.0,Metric Tonnes,1252.0,Rs./Quintal,Tomato,2022-01-29
Maharashtra,Pune,Vegetables,Tomato,30-01-2022,409.0,Metric Tonnes,1420.54,Rs./Quintal,Tomato,2022-01-30
Maharashtra,Pune,Vegetables,Tomato,31-01-2022,31.0,Metric Tonnes,958.06,Rs./Quintal,Tomato,2022-01-31
Maharashtra,Pune,Vegetables,Tomato,01-02-2022,138.0,Metric Tonnes,1203.99,Rs./Quintal,Tomato,2022-02-01
Maharashtra,Pune,Vegetables,Tomato,02-02-2022,85.0,Metric Tonnes,1522.35,Rs./Quintal,Tomato,2022-02-02
Maharashtra,Pune,Vegetables,Tomato,03-02-2022,269.0,Metric Tonnes,1485.32,Rs./Quintal,Tomato,2022-02-03
Maharashtra,Pune,Vegetables,Tomato,04-02-2022,275.0,Metric Tonnes,1742.55,Rs./Quintal,Tomato,2022-02-04
Maharashtra,Pune,Vegetables,Tomato,05-02-2022,123.0,Metric Tonnes,1510.57,Rs./Quintal,Tomato,2022-02-05
Maharashtra,Pune,Vegetables,Tomato,06-02-2022,336.0,Metric Tonnes,1677.08,Rs./Quintal,Tomato,2022-02-06
Maharashtra,Pune,Vegetables,Tomato,07-02-2022,286.0,Metric Tonnes,2080.59,Rs./Quintal,Tomato,2022-02-07
Maharashtra,Pune,Vegetables,Tomato,08-02-2022,359.0,Metric Tonnes,1584.12,Rs./Quintal,Tomato,2022-02-08
Maharashtra,Pune,Vegetables,Tomato,09-02-2022,283.0,Metric Tonnes,1709.54,Rs./Quintal,Tomato,2022-02-09
Maharashtra,Pune,Vegetables,Tomato,10-02-2022,345.0,Metric Tonnes,1440.87,Rs./Quintal,Tomato,2022-02-10
Maharashtra,Pune,Vegetables,Tomato,11-02-2022,416.0,Metric Tonnes,1321.03,Rs./Quintal,Tomato,2022-02-11
Maharashtra,Pune,Vegetables,Tomato,12-02-2022,117.0,Metric Tonnes,1333.76,Rs./Quintal,Tomato,2022-02-12
Maharashtra,Pune,Vegetables,Tomato,13-02-2022,568.0,Metric Tonnes,1131.78,Rs./Quintal,Tomato,2022-02-13
Maharashtra,Pune,Vegetables,Tomato,14-02-2022,238.0,Metric Tonnes,1156.93,Rs./Quintal,Tomato,2022-02-14
Maharashtra,Pune,Vegetables,Tomato,15-02-2022,327.0,Metric Tonnes,1067.43,Rs./Quintal,Tomato,2022-02-15
Maharashtra,Pune,Vegetables,Tomato,16-02-2022,247.0,Metric Tonnes,1101.01,Rs./Quintal,Tomato,2022-02-16
Maharashtra,Pune,Vegetables,Tomato,17-02-2022,329.0,Metric Tonnes,1061.25,Rs./Quintal,Tomato,2022-02-17
Maharashtra,Pune,Vegetables,Tomato,18-02-2022,281.0,Metric Tonnes,953.2,Rs./Quintal,Tomato,2022-02-18
Maharashtra,Pune,Vegetables,Tomato,19-02-2022,115.0,Metric Tonnes,1134.78,Rs./Quintal,Tomato,2022-02-19
Maharashtra,Pune,Vegetables,Tomato,20-02-2022,438.0,Metric Tonnes,1023.29,Rs./Quintal,Tomato,2022-02-20
Maharashtra,Pune,Vegetables,Tomato,21-02-2022,316.0,Metric Tonnes,1061.71,Rs./Quintal,Tomato,2022-02-21
Maharashtra,Pune,Vegetables,Tomato,22-02-2022,317.0,Metric Tonnes,1047.79,Rs./Quintal,Tomato,2022-02-22
Maharashtra,Pune,Vegetables,Tomato,23-02-2022,283.0,Metric Tonnes,975.97,Rs./Quintal,Tomato,2022-02-23
Maharashtra,Pune,Vegetables,Tomato,24-02-2022,320.0,Metric Tonnes,1030.0,Rs./Quintal,Tomato,2022-02-24
Maharashtra,Pune,Vegetables,Tomato,25-02-2022,350.0,Metric Tonnes,1037.57,Rs./Quintal,Tomato,2022-02-25
Maharashtra,Pune,Vegetables,Tomato,26-02-2022,149.0,Metric Tonnes,1197.65,Rs./Quintal,Tomato,2022-02-26
Maharashtra,Pune,Vegetables,Tomato,27-02-2022,340.0,Metric Tonnes,1100.29,Rs./Quintal,Tomato,2022-02-27
Maharashtra,Pune,Vegetables,Tomato,28-02-2022,279.0,Metric Tonnes,1061.65,Rs./Quintal,Tomato,2022-02-28
Maharashtra,Pune,Vegetables,Tomato,01-03-2022,253.0,Metric Tonnes,1010.08,Rs./Quintal,Tomato,2022-03-01
Maharashtra,Pune,Vegetables,Tomato,02-03-2022,369.0,Metric Tonnes,1062.2,Rs./Quintal,Tomato,2022-03-02
Maharashtra,Pune,Vegetables,Tomato,03-03-2022,313.0,Metric Tonnes,1059.74,Rs./Quintal,Tomato,2022-03-03
Maharashtra,Pune,Vegetables,Tomato,04-03-2022,385.0,Metric Tonnes,948.44,Rs./Quintal,Tomato,2022-03-04
Maharashtra,Pune,Vegetables,Tomato,05-03-2022,151.0,Metric Tonnes,957.62,Rs./Quintal,Tomato,2022-03-05
Maharashtra,Pune,Vegetables,Tomato,06-03-2022,449.0,Metric Tonnes,1028.95,Rs./Quintal,Tomato,2022-03-06
Maharashtra,Pune,Vegetables,Tomato,07-03-2022,307.0,Metric Tonnes,1008.31,Rs./Quintal,Tomato,2022-03-07
Maharashtra,Pune,Vegetables,Tomato,08-03-2022,358.0,Metric Tonnes,1035.06,Rs./Quintal,Tomato,2022-03-08
Maharashtra,Pune,Vegetables,Tomato,09-03-2022,268.0,Metric Tonnes,991.04,Rs./Quintal,Tomato,2022-03-09
Maharashtra,Pune,Vegetables,Tomato,10-03-2022,379.0,Metric Tonnes,964.64,Rs./Quintal,Tomato,2022-03-10
Maharashtra,Pune,Vegetables,Tomato,11-03-2022,326.0,Metric Tonnes,969.79,Rs./Quintal,Tomato,2022-03-11
Maharashtra,Pune,Vegetables,Tomato,12-03-2022,145.0,Metric Tonnes,1013.1,Rs./Quintal,Tomato,2022-03-12
Maharashtra,Pune,Vegetables,Tomato,13-03-2022,478.0,Metric Tonnes,974.69,Rs./Quintal,Tomato,2022-03-13
Maharashtra,Pune,Vegetables,Tomato,14-03-2022,316.0,Metric Tonnes,1006.01,Rs./Quintal,Tomato,2022-03-14
Maharashtra,Pune,Vegetables,Tomato,15-03-2022,356.0,Metric Tonnes,958.43,Rs./Quintal,Tomato,2022-03-15
Maharashtra,Pune,Vegetables,Tomato,16-03-2022,238.0,Metric Tonnes,937.61,Rs./Quintal,Tomato,2022-03-16
Maharashtra,Pune,Vegetables,Tomato,17-03-2022,281.0,Metric Tonnes,928.47,Rs./Quintal,Tomato,2022-03-17
Maharashtra,Pune,Vegetables,Tomato,18-03-2022,173.0,Metric Tonnes,1194.8,Rs./Quintal,Tomato,2022-03-18
Maharashtra,Pune,Vegetables,Tomato,19-03-2022,155.0,Metric Tonnes,1128.39,Rs./Quintal,Tomato,2022-03-19
Maharashtra,Pune,Vegetables,Tomato,20-03-2022,368.0,Metric Tonnes,1326.63,Rs./Quintal,Tomato,2022-03-20
Maharashtra,Pune,Vegetables,Tomato,21-03-2022,278.0,Metric Tonnes,1210.61,Rs./Quintal,Tomato,2022-03-21
Maharashtra,Pune,Vegetables,Tomato,22-03-2022,401.0,Metric Tonnes,1263.09,Rs./Quintal,Tomato,2022-03-22
Maharashtra,Pune,Vegetables,Tomato,23-03-2022,332.0,Metric Tonnes,1068.67,Rs./Quintal,Tomato,2022-03-23
Maharashtra,Pune,Vegetables,Tomato,24-03-2022,405.0,Metric Tonnes,1019.51,Rs./Quintal,Tomato,2022-03-24
Maharashtra,Pune,Vegetables,Tomato,25-03-2022,346.0,Metric Tonnes,925.58,Rs./Quintal,Tomato,2022-03-25
Maharashtra,Pune,Vegetables,Tomato,26-03-2022,154.0,Metric Tonnes,889.29,Rs./Quintal,Tomato,2022-03-26
Maharashtra,Pune,Vegetables,Tomato,27-03-2022,478.0,Metric Tonnes,969.35,Rs./Quintal,Tomato,2022-03-27
Maharashtra,Pune,Vegetables,Tomato,28-03-2022,282.0,Metric Tonnes,859.22,Rs./Quintal,Tomato,2022-03-28
Maharashtra,Pune,Vegetables,Tomato,29-03-2022,365.0,Metric Tonnes,945.62,Rs./Quintal,Tomato,2022-03-29
Maharashtra,Pune,Vegetables,Tomato,30-03-2022,266.0,Metric Tonnes,924.06,Rs./Quintal,Tomato,2022-03-30
Maharashtra,Pune,Vegetables,Tomato,31-03-2022,276.0,Metric Tonnes,932.25,Rs./Quintal,Tomato,2022-03-31
Maharashtra,Pune,Vegetables,Tomato,01-04-2022,316.0,Metric Tonnes,923.89,Rs./Quintal,Tomato,2022-04-01
Maharashtra,Pune,Vegetables,Tomato,02-04-2022,116.0,Metric Tonnes,1126.72,Rs./Quintal,Tomato,2022-04-02
Maharashtra,Pune,Vegetables,Tomato,03-04-2022,334.0,Metric Tonnes,1538.47,Rs./Quintal,Tomato,2022-04-03
Maharashtra,Pune,Vegetables,Tomato,04-04-2022,321.0,Metric Tonnes,1233.64,Rs./Quintal,Tomato,2022-04-04
Maharashtra,Pune,Vegetables,Tomato,05-04-2022,420.0,Metric Tonnes,1029.4,Rs./Quintal,Tomato,2022-04-05
Maharashtra,Pune,Vegetables,Tomato,06-04-2022,356.0,Metric Tonnes,938.34,Rs./Quintal,Tomato,2022-04-06
Maharashtra,Pune,Vegetables,Tomato,07-04-2022,358.0,Metric Tonnes,1171.23,Rs./Quintal,Tomato,2022-04-07
Maharashtra,Pune,Vegetables,Tomato,08-04-2022,367.0,Metric Tonnes,920.98,Rs./Quintal,Tomato,2022-04-08
Maharashtra,Pune,Vegetables,Tomato,09-04-2022,168.0,Metric Tonnes,943.15,Rs./Quintal,Tomato,2022-04-09
Maharashtra,Pune,Vegetables,Tomato,10-04-2022,455.0,Metric Tonnes,907.69,Rs./Quintal,Tomato,2022-04-10
Maharashtra,Pune,Vegetables,Tomato,11-04-2022,307.0,Metric Tonnes,883.71,Rs./Quintal,Tomato,2022-04-11
Maharashtra,Pune,Vegetables,Tomato,12-04-2022,358.0,Metric Tonnes,1081.01,Rs./Quintal,Tomato,2022-04-12
Maharashtra,Pune,Vegetables,Tomato,13-04-2022,328.0,Metric Tonnes,987.2,Rs./Quintal,Tomato,2022-04-13
Maharashtra,Pune,Vegetables,Tomato,14-04-2022,345.0,Metric Tonnes,972.17,Rs./Quintal,Tomato,2022-04-14
Maharashtra,Pune,Vegetables,Tomato,15-04-2022,312.0,Metric Tonnes,908.81,Rs./Quintal,Tomato,2022-04-15
Maharashtra,Pune,Vegetables,Tomato,16-04-2022,190.0,Metric Tonnes,1066.32,Rs./Quintal,Tomato,2022-04-16
Maharashtra,Pune,Vegetables,Tomato,17-04-2022,369.0,Metric Tonnes,1201.63,Rs./Quintal,Tomato,2022-04-17
Maharashtra,Pune,Vegetables,Tomato,18-04-2022,276.0,Metric Tonnes,1298.01,Rs./Quintal,Tomato,2022-04-18
Maharashtra,Pune,Vegetables,Tomato,19-04-2022,368.0,Metric Tonnes,1325.27,Rs./Quintal,Tomato,2022-04-19
Maharashtra,Pune,Vegetables,Tomato,20-04-2022,308.0,Metric Tonnes,1222.24,Rs./Quintal,Tomato,2022-04-20
Maharashtra,Pune,Vegetables,Tomato,21-04-2022,357.0,Metric Tonnes,1092.16,Rs./Quintal,Tomato,2022-04-21
Maharashtra,Pune,Vegetables,Tomato,22-04-2022,352.0,Metric Tonnes,1165.34,Rs./Quintal,Tomato,2022-04-22
Maharashtra,Pune,Vegetables,Tomato,23-04-2022,210.0,Metric Tonnes,1184.76,Rs./Quintal,Tomato,2022-04-23
Maharashtra,Pune,Vegetables,Tomato,24-04-2022,413.0,Metric Tonnes,1375.54,Rs./Quintal,Tomato,2022-04-24
Maharashtra,Pune,Vegetables,Tomato,25-04-2022,319.0,Metric Tonnes,1253.13,Rs./Quintal,Tomato,2022-04-25
Maharashtra,Pune,Vegetables,Tomato,26-04-2022,384.0,Metric Tonnes,1286.2,Rs./Quintal,Tomato,2022-04-26
Maharashtra,Pune,Vegetables,Tomato,27-04-2022,208.0,Metric Tonnes,1587.5,Rs./Quintal,Tomato,2022-04-27
Maharashtra,Pune,Vegetables,Tomato,28-04-2022,407.0,Metric Tonnes,1237.59,Rs./Quintal,Tomato,2022-04-28
Maharashtra,Pune,Vegetables,Tomato,29-04-2022,411.0,Metric Tonnes,1547.69,Rs./Quintal,Tomato,2022-04-29
Maharashtra,Pune,Vegetables,Tomato,30-04-2022,213.0,Metric Tonnes,1719.01,Rs./Quintal,Tomato,2022-04-30
Maharashtra,Pune,Vegetables,Tomato,01-05-2022,132.0,Metric Tonnes,1501.89,Rs./Quintal,Tomato,2022-05-01
Maharashtra,Pune,Vegetables,Tomato,02-05-2022,316.0,Metric Tonnes,2524.84,Rs./Quintal,Tomato,2022-05-02
Maharashtra,Pune,Vegetables,Tomato,03-05-2022,308.0,Metric Tonnes,2719.48,Rs./Quintal,Tomato,2022-05-03
Maharashtra,Pune,Vegetables,Tomato,04-05-2022,261.0,Metric Tonnes,2800.38,Rs./Quintal,Tomato,2022-05-04
Maharashtra,Pune,Vegetables,Tomato,05-05-2022,371.0,Metric Tonnes,2707.55,Rs./Quintal,Tomato,2022-05-05
Maharashtra,Pune,Vegetables,Tomato,06-05-2022,232.0,Metric Tonnes,2815.95,Rs./Quintal,Tomato,2022-05-06
Maharashtra,Pune,Vegetables,Tomato,07-05-2022,193.0,Metric Tonnes,2708.03,Rs./Quintal,Tomato,2022-05-07
Maharashtra,Pune,Vegetables,Tomato,08-05-2022,398.0,Metric Tonnes,3034.42,Rs./Quintal,Tomato,2022-05-08
Maharashtra,Pune,Vegetables,Tomato,09-05-2022,315.0,Metric Tonnes,2741.27,Rs./Quintal,Tomato,2022-05-09
Maharashtra,Pune,Vegetables,Tomato,10-05-2022,361.0,Metric Tonnes,2557.2,Rs./Quintal,Tomato,2022-05-10
Maharashtra,Pune,Vegetables,Tomato,11-05-2022,302.0,Metric Tonnes,2602.65,Rs./Quintal,Tomato,2022-05-11
Maharashtra,Pune,Vegetables,Tomato,12-05-2022,169.0,Metric Tonnes,2637.87,Rs./Quintal,Tomato,2022-05-12
Maharashtra,Pune,Vegetables,Tomato,13-05-2022,219.0,Metric Tonnes,2527.4,Rs./Quintal,Tomato,2022-05-13
Maharashtra,Pune,Vegetables,Tomato,14-05-2022,242.0,Metric Tonnes,2493.6,Rs./Quintal,Tomato,2022-05-14
Maharashtra,Pune,Vegetables,Tomato,15-05-2022,467.0,Metric Tonnes,2586.19,Rs./Quintal,Tomato,2022-05-15
Maharashtra,Pune,Vegetables,Tomato,16-05-2022,303.0,Metric Tonnes,2646.86,Rs./Quintal,Tomato,2022-05-16
Maharashtra,Pune,Vegetables,Tomato,17-05-2022,338.0,Metric Tonnes,3065.83,Rs./Quintal,Tomato,2022-05-17
Maharashtra,Pune,Vegetables,Tomato,18-05-2022,308.0,Metric Tonnes,3290.75,Rs./Quintal,Tomato,2022-05-18
Maharashtra,Pune,Vegetables,Tomato,19-05-2022,356.0,Metric Tonnes,3642.98,Rs./Quintal,Tomato,2022-05-19
Maharashtra,Pune,Vegetables,Tomato,20-05-2022,342.0,Metric Tonnes,3554.68,Rs./Quintal,Tomato,2022-05-20
Maharashtra,Pune,Vegetables,Tomato,21-05-2022,154.0,Metric Tonnes,3733.77,Rs./Quintal,Tomato,2022-05-21
Maharashtra,Pune,Vegetables,Tomato,22-05-2022,354.0,Metric Tonnes,3991.53,Rs./Quintal,Tomato,2022-05-22
Maharashtra,Pune,Vegetables,Tomato,23-05-2022,330.0,Metric Tonnes,3840.61,Rs./Quintal,Tomato,2022-05-23
