State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Maharashtra,Pune,Vegetables,Tomato,29-03-2025,245.2,Metric Tonnes,683.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-03-2025,2011.2,Metric Tonnes,1453.54,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-03-2025,435.4,Metric Tonnes,845.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,31-03-2025,484.0,Metric Tonnes,1279.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,31-03-2025,208.4,Metric Tonnes,949.76,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-04-2025,1778.9,Metric Tonnes,1348.52,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,01-04-2025,394.0,Metric Tonnes,751.97,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-04-2025,1539.1,Metric Tonnes,1272.61,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,02-04-2025,377.6,Metric Tonnes,664.05,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-04-2025,2588.0,Metric Tonnes,1363.46,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,03-04-2025,569.3,Metric Tonnes,644.91,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-04-2025,1533.2,Metric Tonnes,1172.48,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,04-04-2025,483.7,Metric Tonnes,687.67,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-04-2025,594.9,Metric Tonnes,1283.51,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,05-04-2025,338.5,Metric Tonnes,549.73,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-04-2025,1942.6,Metric Tonnes,1298.66,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,06-04-2025,594.0,Metric Tonnes,760.78,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-04-2025,798.3,Metric Tonnes,1182.68,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,07-04-2025,408.1,Metric Tonnes,809.19,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-04-2025,2005.0,Metric Tonnes,1283.42,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,08-04-2025,338.3,Metric Tonnes,847.15,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-04-2025,1943.1,Metric Tonnes,1200.81,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,09-04-2025,243.3,Metric Tonnes,903.16,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-04-2025,2685.8,Metric Tonnes,1112.48,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,10-04-2025,433.0,Metric Tonnes,991.11,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-04-2025,2025.0,Metric Tonnes,1024.27,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,11-04-2025,468.0,Metric Tonnes,1017.31,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-04-2025,1224.7,Metric Tonnes,1082.92,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,12-04-2025,262.1,Metric Tonnes,1105.48,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-04-2025,1637.7,Metric Tonnes,1088.52,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,13-04-2025,545.9,Metric Tonnes,947.74,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-04-2025,693.0,Metric Tonnes,993.1,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,14-04-2025,306.6,Metric Tonnes,956.82,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-04-2025,1341.8,Metric Tonnes,1111.52,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,15-04-2025,376.9,Metric Tonnes,892.94,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-04-2025,932.9,Metric Tonnes,1101.59,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,16-04-2025,438.2,Metric Tonnes,948.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-04-2025,1864.8,Metric Tonnes,1164.15,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,17-04-2025,527.0,Metric Tonnes,937.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-04-2025,1332.2,Metric Tonnes,1101.21,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,18-04-2025,546.0,Metric Tonnes,938.98,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-04-2025,666.6,Metric Tonnes,1164.85,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,19-04-2025,328.7,Metric Tonnes,975.31,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-04-2025,1923.3,Metric Tonnes,1120.24,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,20-04-2025,637.6,Metric Tonnes,957.65,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-04-2025,708.6,Metric Tonnes,1021.79,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,21-04-2025,458.8,Metric Tonnes,982.05,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-04-2025,315.5,Metric Tonnes,1252.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,22-04-2025,515.0,Metric Tonnes,970.5,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-04-2025,1026.5,Metric Tonnes,1099.15,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-04-2025,275.7,Metric Tonnes,945.57,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-04-2025,1313.0,Metric Tonnes,1147.78,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-04-2025,610.8,Metric Tonnes,917.45,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-04-2025,1192.4,Metric Tonnes,1078.9,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-04-2025,600.2,Metric Tonnes,886.64,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-04-2025,79.9,Metric Tonnes,939.8,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,26-04-2025,348.3,Metric Tonnes,1244.04,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-04-2025,1863.0,Metric Tonnes,1024.91,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,27-04-2025,540.1,Metric Tonnes,931.31,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-04-2025,892.7,Metric Tonnes,929.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,28-04-2025,576.8,Metric Tonnes,938.38,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-04-2025,1839.8,Metric Tonnes,1124.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,29-04-2025,320.7,Metric Tonnes,875.14,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-04-2025,1181.4,Metric Tonnes,1000.36,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-04-2025,547.5,Metric Tonnes,1041.44,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-05-2025,1024.4,Metric Tonnes,1289.9,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,01-05-2025,198.9,Metric Tonnes,1003.42,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-05-2025,1588.8,Metric Tonnes,981.14,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,02-05-2025,687.0,Metric Tonnes,952.1,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-05-2025,503.7,Metric Tonnes,969.22,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,03-05-2025,359.7,Metric Tonnes,995.64,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-05-2025,2494.9,Metric Tonnes,1104.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,04-05-2025,724.5,Metric Tonnes,981.08,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-05-2025,1122.0,Metric Tonnes,949.7,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,05-05-2025,612.1,Metric Tonnes,943.95,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-05-2025,2113.4,Metric Tonnes,1137.02,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,06-05-2025,364.4,Metric Tonnes,917.01,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-05-2025,1463.3,Metric Tonnes,944.9,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,07-05-2025,288.1,Metric Tonnes,973.76,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-05-2025,2457.3,Metric Tonnes,1090.11,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,08-05-2025,401.4,Metric Tonnes,888.84,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-05-2025,2147.0,Metric Tonnes,1024.88,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,09-05-2025,364.3,Metric Tonnes,969.56,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-05-2025,452.9,Metric Tonnes,1080.07,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,10-05-2025,128.5,Metric Tonnes,1086.19,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-05-2025,3116.3,Metric Tonnes,1202.76,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,11-05-2025,681.1,Metric Tonnes,948.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-05-2025,846.8,Metric Tonnes,985.66,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,12-05-2025,525.6,Metric Tonnes,965.66,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-05-2025,785.8,Metric Tonnes,1212.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,13-05-2025,88.2,Metric Tonnes,950.17,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-05-2025,1938.8,Metric Tonnes,1093.88,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,15-05-2025,480.9,Metric Tonnes,1248.65,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-05-2025,1926.5,Metric Tonnes,1110.99,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,16-05-2025,564.8,Metric Tonnes,1320.68,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-05-2025,365.6,Metric Tonnes,1050.53,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,17-05-2025,328.5,Metric Tonnes,1377.05,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-05-2025,2893.3,Metric Tonnes,1102.3,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,18-05-2025,727.1,Metric Tonnes,1436.58,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-05-2025,747.9,Metric Tonnes,1000.67,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,19-05-2025,574.0,Metric Tonnes,1311.52,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-05-2025,906.1,Metric Tonnes,988.67,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,20-05-2025,329.0,Metric Tonnes,1192.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-05-2025,692.0,Metric Tonnes,961.26,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,21-05-2025,337.6,Metric Tonnes,1608.16,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-05-2025,2113.1,Metric Tonnes,1162.54,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,22-05-2025,452.3,Metric Tonnes,1851.67,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-05-2025,1846.8,Metric Tonnes,1075.91,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-05-2025,441.7,Metric Tonnes,2251.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-05-2025,637.0,Metric Tonnes,1046.45,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-05-2025,271.4,Metric Tonnes,1992.63,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-05-2025,1707.3,Metric Tonnes,1394.37,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-05-2025,636.3,Metric Tonnes,2661.77,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-05-2025,709.0,Metric Tonnes,1175.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,26-05-2025,583.7,Metric Tonnes,1815.64,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-05-2025,1755.2,Metric Tonnes,1201.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,27-05-2025,253.2,Metric Tonnes,1550.22,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-05-2025,831.7,Metric Tonnes,1000.17,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,28-05-2025,389.6,Metric Tonnes,2455.48,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-05-2025,2990.4,Metric Tonnes,1313.44,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,29-05-2025,501.1,Metric Tonnes,2242.91,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-05-2025,8786.0,Metric Tonnes,1344.37,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-05-2025,8317.8,Metric Tonnes,1528.64,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,31-05-2025,371.2,Metric Tonnes,990.53,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,31-05-2025,333.8,Metric Tonnes,1408.04,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-06-2025,3448.2,Metric Tonnes,1128.31,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,01-06-2025,585.3,Metric Tonnes,1611.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-06-2025,365.5,Metric Tonnes,839.29,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,02-06-2025,284.7,Metric Tonnes,1690.6,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-06-2025,2168.7,Metric Tonnes,1204.26,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,03-06-2025,381.7,Metric Tonnes,2002.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-06-2025,751.9,Metric Tonnes,999.61,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,04-06-2025,511.9,Metric Tonnes,1647.44,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-06-2025,2078.4,Metric Tonnes,1254.75,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,05-06-2025,497.7,Metric Tonnes,1533.81,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-06-2025,788.6,Metric Tonnes,1080.91,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,06-06-2025,551.8,Metric Tonnes,1375.59,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-06-2025,169.7,Metric Tonnes,981.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,07-06-2025,327.3,Metric Tonnes,1582.6,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-06-2025,1893.8,Metric Tonnes,1358.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,08-06-2025,670.2,Metric Tonnes,1648.9,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-06-2025,796.8,Metric Tonnes,1281.74,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,09-06-2025,531.0,Metric Tonnes,1588.86,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-06-2025,2040.7,Metric Tonnes,1457.73,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,10-06-2025,358.1,Metric Tonnes,1474.69,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-06-2025,814.7,Metric Tonnes,1244.07,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,11-06-2025,498.0,Metric Tonnes,1775.38,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-06-2025,2073.3,Metric Tonnes,1432.54,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,12-06-2025,600.9,Metric Tonnes,1855.42,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-06-2025,1641.2,Metric Tonnes,1526.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,13-06-2025,650.1,Metric Tonnes,1866.08,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-06-2025,573.4,Metric Tonnes,1191.6,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,14-06-2025,439.8,Metric Tonnes,1608.37,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-06-2025,3556.7,Metric Tonnes,1636.92,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,15-06-2025,1153.7,Metric Tonnes,1626.59,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-06-2025,940.5,Metric Tonnes,1221.79,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,16-06-2025,422.7,Metric Tonnes,1605.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-06-2025,2210.4,Metric Tonnes,1726.25,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,17-06-2025,342.5,Metric Tonnes,1728.92,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-06-2025,906.3,Metric Tonnes,1181.02,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,18-06-2025,731.8,Metric Tonnes,1566.06,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-06-2025,2245.1,Metric Tonnes,1503.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,19-06-2025,786.6,Metric Tonnes,1491.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-06-2025,1008.0,Metric Tonnes,1573.05,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,20-06-2025,655.8,Metric Tonnes,1276.46,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-06-2025,192.5,Metric Tonnes,1634.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,21-06-2025,570.4,Metric Tonnes,1181.55,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-06-2025,2962.1,Metric Tonnes,1641.1,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,22-06-2025,929.2,Metric Tonnes,1125.42,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-06-2025,1165.1,Metric Tonnes,1468.91,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-06-2025,820.9,Metric Tonnes,1156.89,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-06-2025,1696.8,Metric Tonnes,1666.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-06-2025,934.7,Metric Tonnes,1408.72,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-06-2025,713.2,Metric Tonnes,1450.5,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-06-2025,910.4,Metric Tonnes,1040.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-06-2025,2418.1,Metric Tonnes,1560.6,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,26-06-2025,961.4,Metric Tonnes,1141.52,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-06-2025,913.9,Metric Tonnes,1296.33,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,27-06-2025,958.2,Metric Tonnes,1429.78,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-06-2025,169.1,Metric Tonnes,1430.25,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,28-06-2025,646.0,Metric Tonnes,1872.43,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-06-2025,2736.4,Metric Tonnes,1577.6,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,29-06-2025,1071.5,Metric Tonnes,1647.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-06-2025,648.6,Metric Tonnes,1157.17,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-06-2025,901.7,Metric Tonnes,1758.88,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-07-2025,749.7,Metric Tonnes,1206.95,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,01-07-2025,395.2,Metric Tonnes,1182.69,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-07-2025,0.8,Metric Tonnes,1050.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,02-07-2025,569.3,Metric Tonnes,1999.79,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-07-2025,1755.9,Metric Tonnes,1500.32,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,03-07-2025,341.4,Metric Tonnes,1277.68,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-07-2025,979.6,Metric Tonnes,1159.44,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,04-07-2025,970.4,Metric Tonnes,1783.27,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-07-2025,102.2,Metric Tonnes,1387.77,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,05-07-2025,707.5,Metric Tonnes,1966.12,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-07-2025,2661.3,Metric Tonnes,1481.88,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,06-07-2025,944.2,Metric Tonnes,1970.56,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-07-2025,552.5,Metric Tonnes,1183.63,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,07-07-2025,962.7,Metric Tonnes,1933.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-07-2025,839.0,Metric Tonnes,1662.86,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,08-07-2025,125.4,Metric Tonnes,1686.9,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-07-2025,725.3,Metric Tonnes,1151.56,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,09-07-2025,254.6,Metric Tonnes,1606.78,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-07-2025,1816.1,Metric Tonnes,1439.38,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,10-07-2025,942.5,Metric Tonnes,1573.99,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-07-2025,1014.7,Metric Tonnes,1198.65,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,11-07-2025,386.3,Metric Tonnes,1553.38,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-07-2025,193.9,Metric Tonnes,1180.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,12-07-2025,141.7,Metric Tonnes,1871.42,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-07-2025,2836.4,Metric Tonnes,1460.67,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,13-07-2025,1302.8,Metric Tonnes,1496.21,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-07-2025,707.6,Metric Tonnes,10280.34,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,14-07-2025,986.0,Metric Tonnes,1827.36,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-07-2025,1550.0,Metric Tonnes,1371.68,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,15-07-2025,1098.9,Metric Tonnes,1696.13,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-07-2025,632.5,Metric Tonnes,1206.7,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,16-07-2025,852.1,Metric Tonnes,1763.47,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-07-2025,2359.1,Metric Tonnes,1347.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,17-07-2025,1167.6,Metric Tonnes,1658.1,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-07-2025,66.3,Metric Tonnes,1192.84,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,18-07-2025,406.4,Metric Tonnes,1029.95,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-07-2025,64.8,Metric Tonnes,1154.01,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,19-07-2025,824.4,Metric Tonnes,1908.11,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-07-2025,2047.6,Metric Tonnes,1355.13,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,20-07-2025,966.6,Metric Tonnes,1879.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-07-2025,778.9,Metric Tonnes,1098.57,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,21-07-2025,841.1,Metric Tonnes,2261.75,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-07-2025,1264.6,Metric Tonnes,1256.92,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,22-07-2025,898.6,Metric Tonnes,2209.87,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-07-2025,719.8,Metric Tonnes,1135.76,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-07-2025,767.6,Metric Tonnes,2336.17,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-07-2025,2298.1,Metric Tonnes,1351.44,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-07-2025,894.3,Metric Tonnes,2369.16,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-07-2025,1202.2,Metric Tonnes,1205.37,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-07-2025,293.4,Metric Tonnes,2195.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-07-2025,50.0,Metric Tonnes,1400.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,26-07-2025,27.4,Metric Tonnes,2500.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-07-2025,2794.8,Metric Tonnes,1340.98,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,27-07-2025,837.3,Metric Tonnes,3581.43,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-07-2025,605.1,Metric Tonnes,1099.11,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,28-07-2025,760.8,Metric Tonnes,3707.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-07-2025,1279.7,Metric Tonnes,1268.89,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,29-07-2025,746.7,Metric Tonnes,3758.62,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-07-2025,529.7,Metric Tonnes,1154.84,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-07-2025,635.8,Metric Tonnes,3277.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,31-07-2025,1399.1,Metric Tonnes,1203.45,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,31-07-2025,401.9,Metric Tonnes,2702.45,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-08-2025,1884.6,Metric Tonnes,1189.82,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,01-08-2025,903.8,Metric Tonnes,2630.21,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-08-2025,174.6,Metric Tonnes,1148.57,Rs./Quintal
